team_id,team_name,window,position,history_len,episode_id,sub,create_time
16718819,Majkel1337,C0,7,331,107679150,56156662,2026-09-11 02:48:58.877000+00:00
16718819,Majkel1337,C0,8,331,107680115,56156662,2026-09-11 02:52:56.095000+00:00
16718819,Majkel1337,C0,9,331,107680370,56156662,2026-09-11 02:52:56.488000+00:00
16718819,Majkel1337,C0,10,331,107681111,56156662,2026-09-11 02:56:56.611000+00:00
16718819,Majkel1337,C0,11,331,107682064,56156662,2026-09-11 03:01:04.435000+00:00
16718819,Majkel1337,C0,12,331,107683029,56156662,2026-09-11 03:05:01.806000+00:00
16718819,Majkel1337,C0,13,331,107684013,56156662,2026-09-11 03:08:52.519000+00:00
16718819,Majkel1337,C0,14,331,107684990,56156662,2026-09-11 03:12:52.066000+00:00
16718819,Majkel1337,C0,15,331,107685970,56156662,2026-09-11 03:16:52.010000+00:00
16718819,Majkel1337,C0,16,331,107686961,56156662,2026-09-11 03:20:51.992000+00:00
16718819,Majkel1337,C0,17,331,107687940,56156662,2026-09-11 03:24:51.959000+00:00
16718819,Majkel1337,C0,18,331,107688964,56156662,2026-09-11 03:28:52.784000+00:00
16718819,Majkel1337,C0,19,331,107689950,56156662,2026-09-11 03:32:52.780000+00:00
16718819,Majkel1337,C0,20,331,107690958,56156662,2026-09-11 03:36:55.037000+00:00
16718819,Majkel1337,C0,21,331,107692001,56156662,2026-09-11 03:40:52.796000+00:00
16718819,Majkel1337,C0,22,331,107692988,56156662,2026-09-11 03:44:52.299000+00:00
16718819,Majkel1337,C0,23,331,107694012,56156662,2026-09-11 03:48:52.202000+00:00
16718819,Majkel1337,C0,24,331,107694982,56156662,2026-09-11 03:52:52.295000+00:00
16718819,Majkel1337,C0,25,331,107695969,56156662,2026-09-11 03:56:53.211000+00:00
16718819,Majkel1337,C0,26,331,107696921,56156662,2026-09-11 04:00:52.001000+00:00
16718819,Majkel1337,C0,27,331,107696961,56156662,2026-09-11 04:00:52.073000+00:00
16718819,Majkel1337,C0,28,331,107697954,56156662,2026-09-11 04:04:52.507000+00:00
16718819,Majkel1337,C0,29,331,107698498,56156662,2026-09-11 04:04:53.290000+00:00
16718819,Majkel1337,C0,30,331,107698961,56156662,2026-09-11 04:08:52.300000+00:00
16718819,Majkel1337,C0,31,331,107699969,56156662,2026-09-11 04:12:52.541000+00:00
16718819,Majkel1337,C0,32,331,107700968,56156662,2026-09-11 04:16:52.049000+00:00
16718819,Majkel1337,C0,33,331,107701974,56156662,2026-09-11 04:20:52.068000+00:00
16718819,Majkel1337,C0,34,331,107702967,56156662,2026-09-11 04:24:52.091000+00:00
16718819,Majkel1337,C0,35,331,107703944,56156662,2026-09-11 04:28:52.809000+00:00
16718819,Majkel1337,C0,36,331,107705015,56156662,2026-09-11 04:32:52.586000+00:00
16718819,Majkel1337,C0,37,331,107705089,56156662,2026-09-11 04:32:52.885000+00:00
16718819,Majkel1337,C0,38,331,107705930,56156662,2026-09-11 04:36:52.141000+00:00
16718819,Majkel1337,C0,39,331,107706919,56156662,2026-09-11 04:40:58.008000+00:00
16718819,Majkel1337,C0,40,331,107707937,56156662,2026-09-11 04:44:54.536000+00:00
